# index, TIC ID, TMag, separation (arcsec)
0, 158002130, 10.112, 0.0
1, 158002133, 14.1878, 12.897
2, 158002134, 14.2774, 29.568
3, 158002129, 14.8704, 32.496
4, 158002135, 18.2779, 39.287
5, 1001640136, 17.8058, 42.341
6, 1001640142, 19.7873, 44.546
7, 1001640139, 19.2138, 48.494
8, 158002131, 14.749, 56.984
9, 1001640135, 17.9478, 79.813
10, 1001640147, 16.6461, 83.644
11, 158002128, 17.2021, 80.68
12, 1001640140, 19.6674, 92.502
13, 158000966, 15.7255, 94.046
14, 1001640148, 20.5897, 99.782
15, 158002132, 10.2331, 97.413
16, 1001640141, 18.711, 100.245
17, 1001640149, 19.7704, 104.714
18, 1001640134, 18.3604, 103.274
19, 158000972, 12.7601, 114.164
20, 1001640150, 19.5122, 121.62
21, 1001640137, 17.3973, 124.099
22, 158000975, 17.3741, 126.628
23, 158002136, 16.4226, 124.369
24, 1001640100, 19.7633, 143.984
25, 1001640133, 20.5859, 144.923
26, 1001640104, 19.068, 146.161
27, 1001640143, 20.6469, 149.346
28, 1001640146, 19.7837, 151.834
29, 158000971, 16.738, 155.084
30, 1001640101, 18.2209, 152.813
31, 1001640156, 19.1589, 159.518
32, 158002124, 15.2518, 159.392
33, 1001640138, 18.4516, 165.207
34, 1001640152, 20.5094, 165.434
35, 1001640151, 18.7407, 168.128
36, 158002127, 17.9168, 166.282
37, 1001640105, 18.8644, 171.882
38, 1001640099, 18.3388, 177.806
39, 1001640155, 20.7439, 183.582
40, 158002140, 16.2985, 184.773
41, 1001640153, 18.7088, 187.786
42, 158000965, 17.1491, 185.465
43, 158000973, 13.3694, 191.624
44, 1001640115, 20.1659, 197.661
45, 1001640154, 20.6688, 201.095
46, 1001640157, 19.885, 203.087
47, 158002137, 10.5174, 200.089
48, 1001640144, 18.0585, 204.885
49, 1001640128, 20.7469, 209.61
50, 158002139, 17.3264, 208.192
51, 1001640098, 17.8666, 211.129
52, 1001640145, 17.6032, 215.801
53, 158000963, 14.9256, 216.204
54, 158000964, 16.972, 218.459
55, 158000962, 15.1873, 223.139
56, 1001640164, 18.495, 229.392
57, 158002138, 18.5016, 227.809
58, 158002126, 13.9539, 225.913
59, 1001640117, 18.5204, 231.78
60, 158014276, 18.1911, 230.066
61, 158002123, 18.4523, 230.834
62, 1001640163, 19.8604, 235.81
63, 1001640106, 19.761, 231.517
64, 158000977, 11.2082, 236.471
65, 158000976, 14.4101, 236.484
66, 158000981, 18.0306, 239.287
67, 1001640161, 19.5204, 241.063
68, 1001640158, 19.2299, 241.942
69, 157999856, 10.615, 240.701
70, 158000978, 17.5294, 244.984
71, 1001640557, 17.9687, 242.707
72, 158000967, 9.9542, 244.75
73, 158000980, 17.1914, 258.512
74, 1001640168, 19.2507, 259.261
75, 1001640558, 19.7357, 258.32
76, 158000979, 15.7209, 263.154
77, 158000961, 14.4458, 261.034
78, 1001640102, 18.9226, 263.594
79, 1001640160, 19.3576, 268.848
80, 1001640129, 19.141, 268.812
81, 1001640507, 19.8564, 266.763
82, 158000968, 16.8793, 272.313
83, 158000983, 10.7896, 274.012
84, 1001640097, 19.6094, 273.435
85, 1001640073, 19.8365, 274.665
86, 1001640165, 18.6718, 279.779
87, 158002119, 16.5621, 276.619
88, 1001640132, 18.0553, 283.032
89, 158002117, 17.0724, 279.933
90, 158000970, 13.5672, 283.589
91, 158000982, 16.0262, 286.022
92, 158002125, 12.9493, 281.805
93, 1001640167, 20.1872, 287.142
94, 158002121, 16.7678, 284.484
95, 1001640103, 20.6651, 285.065
96, 158002118, 16.5428, 286.025
97, 1001640509, 18.657, 288.26
98, 1001640116, 19.9489, 289.028
99, 158002120, 17.5505, 292.391
100, 1001640162, 18.1226, 297.636
101, 1001640559, 19.0817, 295.586
102, 158002141, 16.207, 294.92
